"taskCount","taskId","userId","time","AOI","X","Y","Z"
0,"27_L-WL0_R-NS0_tr",25276311,"3282","corridor_left","-150","-1,9490175877860736","-0,0738920945473378"
0,"09_L-ES0_R-EL1_tr",25276311,"3579","corridor_right","149,99999999999997","-13,609861680911","-10,737627729684817"
1,"48_L-NM0_R-WL1",25276311,"4452","corridor_right","150","-16,624860942944967","7,239462605105331"
2,"33_L-WS0_R-NL1",25276311,"null","null","null","null","null"
3,"61_L-WM1_R-NL0",25276311,"5828","corridor_left","-150,00000000000003","-17,257426409204818","15,0201342624691"
4,"08_L-ES0_R-EL0",25276311,"3668","corridor_right","149,99999999999997","-19,84716231531046","1,128702025929286"
5,"60_L-WM0_R-NS1",25276311,"5392","corridor_right","150","-5,0926608295877","-20,50354730966012"
6,"39_L-EE0_R-EE1",25276311,"5680","corridor_right","149,99999999999997","-7,640074312812175","-8,743737627064277"
7,"23_L-NS0_R-WM0",25276311,"5327","corridor_right","150","-16,637487330202383","24,104835318401484"
8,"25_L-WM0_R-NM0",25276311,"2365","corridor_right","149,99999999999994","-7,430491934835253","-11,3403791481053"
9,"44_L-ES0_R-EM1",25276311,"6195","corridor_right","149,99999999999997","-9,680939223533194","-10,0357891497124"
10,"41_L-EM1_R-EL0",25276311,"5748","corridor_left","-149,99999999999994","-13,736617965292403","0,5290692538112864"
11,"54_L-NS0_R-WM1",25276311,"5633","corridor_right","150","-8,874486332554447","6,505619061864621"
12,"55_L-NS1_R-WM0",25276311,"1610","corridor_right","150","-68,29529763098503","0,7200390719579133"
13,"51_L-NM1_R-WL0",25276311,"6464","corridor_left","-149,99999999999997","3,988891631568521","-3,8530069620097294"
14,"26_L-WL0_R-NM0",25276311,"5519","corridor_left","-150","-0,599396811075998","11,041345913589746"
15,"52_L-NM1_R-WM0",25276311,"5976","corridor_left","-149,99999999999997","-3,284884308649339","-1,9969451227249095"
16,"19_L-NM0_R-WL0",25276311,"6282","corridor_left","-149,99999999999994","-14,890829005140613","-13,149243192465562"
17,"09_L-ES0_R-EL1",25276311,"5505","corridor_right","149,99999999999997","2,2559355919974706","-7,895253071379571"
18,"62_L-WM1_R-NM0",25276311,"6389","corridor_left","-150,00000000000003","-0,7234996110757663","9,362473358962479"
19,"07_L-EM0_R-ES0",25276311,"4762","corridor_right","149,99999999999997","-19,750119082910235","-11,016509580883664"
20,"63_L-WM1_R-NS0",25276311,"6508","corridor_left","-150","-7,992928783920327","15,900736928301956"
0,"L-NL0_R-WS1_in_tr",26219321,"394","corridor_right","150","-1603323539600687","-12075887007940082"
0,"27_L-WL0_R-NS0_tr",26219321,"1389","corridor_left","-150","-10868497243686832","-14574491306723600"
0,"09_L-ES0_R-EL1_tr",26219321,"2752","corridor_right","1.5e+16","-3763117911257879","-1353195444440803"
1,"42_L-EM1_R-EM0",26219321,"4388","corridor_left","-1.5e+16","-10700105797941204","-14346724956489908"
2,"39_L-EE0_R-EE1",26219321,"5086","corridor_right","1.5e+16","-10301586107767292","-13856998521884464"
3,"15_L-NL0_R-WM0",26219321,"3756","corridor_right","150","-5219299313464674","72898353132162016"
4,"38_L-EM0_R-EL1",26219321,"4075","corridor_right","1.5e+16","-79036906164282208","-9420423026058544"
5,"27_L-WL0_R-NS0",26219321,"4047","corridor_left","-150","-4725724567724967","27008396410381128"
6,"49_L-NM0_R-WM1",26219321,"5042","corridor_right","150","-1100454840235873","-11313146717219296"
7,"16_L-NL0_R-WS0",26219321,"4964","corridor_right","150","-1741368687277745","35806559545216812"
8,"47_L-NL1_R-WM0",26219321,"2303","corridor_left","-150","-7513851884819346","-8932776080717247"
9,"14_L-WS1_R-NM0",26219321,"4786","corridor_left","-150","-10354649510592168","-1587849359905853"
10,"56_L-WL0_R-NM1",26219321,"4259","corridor_right","1.5e+16","-9484273335930376","-11872949583101018"
11,"18_L-NL1_R-WS0",26219321,"3193","corridor_left","-1.5e+16","-826511081827806","-8410633059363334"
12,"37_L-EL1_R-EM0",26219321,"4778","corridor_left","-1.5e+16","-4438354179266561","-6022570557317664"
13,"45_L-ES1_R-EM0",26219321,"5081","corridor_left","-1.5e+16","-89560708629935","-4906476630747633"
14,"60_L-WM0_R-NS1",26219321,"4023","corridor_right","1.5e+16","-8832479235327334","-16947179185071192"
15,"05_L-EM0_R-EL0",26219321,"2737","corridor_right","1.5e+16","1978279632473921","-7244987075374908"
16,"30_L-WM0_R-NL0",26219321,"4561","corridor_left","-150","19762282988791568","-4595479717105711"
17,"11_L-ES1_R-EL0",26219321,"3485","corridor_left","-1.5e+16","-17669519179637516","-19088859377755968"
18,"22_L-NS0_R-WL1",26219321,"5260","corridor_right","150","-12253946962360444","-8227193594824485"
19,"20_L-NM0_R-WS0",26219321,"4806","corridor_right","150","-3480117538361526","-22191511946786428"
20,"54_L-NS0_R-WM1",26219321,"5473","corridor_right","150","-6744278424166978","-8560701777488902"
0,"L-NL0_R-WS1_in_tr",26396701,"null","null","null","null","null"
0,"27_L-WL0_R-NS0_tr",26396701,"4033","corridor_left","-150","-10,444606030932839","16,949428421143395"
0,"09_L-ES0_R-EL1_tr",26396701,"2039","corridor_right","150,00000000000003","12,440815994032555","-34,4507732121163"
1,"36_L-EL0_R-EM1",26396701,"3993","corridor_right","150","-18,189421774845076","-10,306401432389023"
2,"54_L-NS0_R-WM1",26396701,"3658","corridor_right","150","2,5568565837090773","-35,07614614136902"
3,"52_L-NM1_R-WM0",26396701,"4113","corridor_right","150","-14,226824702421368","-14,458847217664474"
4,"29_L-WL1_R-NS0",26396701,"4228","corridor_left","-150,00000000000003","-58,82869719188683","229,86275229723427"
5,"37_L-EL1_R-EM0",26396701,"4199","corridor_left","-150,00000000000003","-1,2165071577573414","-10,648226966901007"
6,"49_L-NM0_R-WM1",26396701,"6164","corridor_right","150","3,938445510344053","55,20288315606351"
7,"09_L-ES0_R-EL1",26396701,"3399","corridor_left","-150,00000000000003","-12,828708601392108","-26,786233371493907"
8,"22_L-NS0_R-WL1",26396701,"4321","corridor_right","150","-9,726361326915196","-42,46119770393748"
9,"18_L-NL1_R-WS0",26396701,"5433","corridor_right","150","-57,44981842351837","27,16084126341252"
10,"57_L-WL1_R-NM0",26396701,"2917","corridor_right","149,99999999999997","40,362223241037356","-164,98482465144824"
11,"26_L-WL0_R-NM0",26396701,"2900","corridor_left","-150","-12,465143856423289","53,57038599536869"
12,"50_L-NM0_R-WS1",26396701,"5375","corridor_right","150","-32,96570886147046","-38,32139831371941"
13,"06_L-EM0_R-EM0",26396701,"3777","corridor_right","150,00000000000003","14,394841079396656","-19,24282412115049"
14,"53_L-NM1_R-WS0",26396701,"3016","corridor_right","150","-12,332775350421862","34,51034986699932"
15,"63_L-WM1_R-NS0",26396701,"4866","corridor_left","-150,00000000000003","4,744478350683934","5,6843595215822145"
16,"58_L-WM0_R-NL1",26396701,"3391","corridor_right","150","11,319913766665529","-0,8183402600452752"
17,"12_L-NM0_R-WM0",26396701,"4799","corridor_right","149,99999999999997","-6,248436024818304","-15,91273876234873"
18,"21_L-NS0_R-WL0",26396701,"4066","corridor_left","-150","-5,164150617863008","-32,747211723094125"
19,"39_L-EE0_R-EE1",26396701,"3077","corridor_right","150","-25,930712786686485","-27,33415974322378"
20,"46_L-NL0_R-WM1",26396701,"5233","corridor_left","-150,00000000000003","-15,936512253408043","-7,730700199128336"
0,"L-NL0_R-WS1_in_tr",26483377,"1819","corridor_right","150","-3784953875048179","27630804119967716"
0,"27_L-WL0_R-NS0_tr",26483377,"594","corridor_left","-150","-10690176856681368","-13433625414097492"
0,"09_L-ES0_R-EL1_tr",26483377,"4654","corridor_right","1.5e+16","-868119888569344","-52602792705456664"
1,"37_L-EL1_R-EM0",26483377,"4668","corridor_left","-1.5e+16","-7843684994772438","-3578397439276401"
2,"09_L-ES0_R-EL1",26483377,"5273","corridor_right","150","-46725581952674280","-12152875553864248"
3,"01_L-EL0_R-EM0",26483377,"2443","corridor_left","-1.5e+16","-1242386067835777","-10603395036791256"
4,"42_L-EM1_R-EM0",26483377,"5710","corridor_left","-150","-8416632074482052","-6719179359303908"
5,"41_L-EM1_R-EL0",26483377,"5491","corridor_left","-1.5e+16","-6734973788011608","-1146093780537376"
6,"02_L-EL0_R-ES0",26483377,"4515","corridor_right","150","-10944505287254444","-2146133232002626"
7,"33_L-WS0_R-NL1",26483377,"6327","corridor_right","150","-8957706849493299","-7968990005140782"
8,"15_L-NL0_R-WM0",26483377,"4357","corridor_right","150","-8099202988593511","-13760056354414324"
9,"18_L-NL1_R-WS0",26483377,"5279","corridor_left","-1.5e+16","-7182572102722617","-84426785302972"
10,"38_L-EM0_R-EL1",26483377,"4394","corridor_right","1.5e+16","10375709905220064","-28899843559779012"
11,"03_L-EL0_R-ES1",26483377,"6388","corridor_right","1.5e+16","-1105570031788531","-17112925501745366"
12,"48_L-NM0_R-WL1",26483377,"6151","corridor_right","150","-25436213983095684","-6644904917066697"
13,"43_L-EM1_R-ES0",26483377,"5527","corridor_left","-1.5e+16","-14931792967968146","-79176613148788128"
14,"35_L-WS1_R-NL0",26483377,"4320","corridor_left","-150","-10266106278679686","18568709071888836"
15,"16_L-NL0_R-WS0",26483377,"5146","corridor_right","150","-21353627033538824","298015132662606"
16,"46_L-NL0_R-WM1",26483377,"6050","corridor_right","150","-346256449189989","6714393669442801"
17,"62_L-WM1_R-NM0",26483377,"5266","corridor_left","-150","13107693955786316","-8801421354699528"
18,"06_L-EM0_R-EM0",26483377,"5137","corridor_right","1.5e+16","15424908568048964","-1933122117087875"
19,"20_L-NM0_R-WS0",26483377,"5909","corridor_right","150","-22443373556766728","-11882343506105184"
20,"50_L-NM0_R-WS1",26483377,"5115","corridor_right","150","-18499321018486012","-1201830788210166"
0,"L-NL0_R-WS1_in_tr",26517881,"3108","corridor_right","150","-14062353724385624","28791182223197104"
0,"27_L-WL0_R-NS0_tr",26517881,"2389","corridor_left","-1.5e+16","-17804578099803764","-9213511247034668"
0,"09_L-ES0_R-EL1_tr",26517881,"3774","corridor_right","1.5e+16","-4757584975272877","-2189064320387942"
1,"12_L-NM0_R-WM0",26517881,"5123","corridor_right","150","-21582153744991600","-8089848523816023"
2,"63_L-WM1_R-NS0",26517881,"4837","corridor_left","-150","-6794671333239563","4846609907934106"
3,"20_L-NM0_R-WS0",26517881,"3804","corridor_right","150","-17963486756485512","-25749165382946472"
4,"24_L-NS1_R-WL0",26517881,"4649","corridor_left","-1.5e+16","-24071799932809812","-1343371843611743"
5,"60_L-WM0_R-NS1",26517881,"5198","corridor_right","150","-18796491956308708","-7862613073320148"
6,"23_L-NS0_R-WM0",26517881,"5780","corridor_right","1.5e+16","-14226851548355278","12600502779171858"
7,"41_L-EM1_R-EL0",26517881,"5102","corridor_left","-1.5e+16","-10311613184523280","-5930439561036309"
8,"06_L-EM0_R-EM0",26517881,"4961","corridor_left","-1.5e+16","-7095226928103735","-157156052062887"
9,"13_L-WS0_R-NM1",26517881,"6142","corridor_right","150","-8877525271530672","-8337640832109514"
10,"39_L-EE0_R-EE1",26517881,"5958","corridor_right","150","-7602733327236955","-9755062105565614"
11,"34_L-WS0_R-NM0",26517881,"5163","corridor_left","-1.5e+16","-25079694822029596","-18595482613667196"
12,"61_L-WM1_R-NL0",26517881,"4075","corridor_left","-150","-18032113783265444","-5360775166256623"
13,"30_L-WM0_R-NL0",26517881,"5202","corridor_left","-150","-14403401435043904","-5360679538426455"
14,"02_L-EL0_R-ES0",26517881,"6136","corridor_right","1.5e+16","-2812714841613066","-13315802556828784"
15,"47_L-NL1_R-WM0",26517881,"4354","corridor_left","-150","-22558722432457684","-8682532532910443"
16,"40_L-EM0_R-ES1",26517881,"5031","corridor_right","1.5e+16","-15084426935215480","-5918226456092"
17,"57_L-WL1_R-NM0",26517881,"5075","corridor_left","-150","-30837522301935960","-514426353256172"
18,"22_L-NS0_R-WL1",26517881,"5561","corridor_right","150","-15339386659288152","3005251702438269"
19,"16_L-NL0_R-WS0",26517881,"6323","corridor_right","150","-29276908272748616","13885036054562044"
20,"27_L-WL0_R-NS0",26517881,"5036","corridor_left","-150","-10590396551831048","36078118111581488"
0,"L-NL0_R-WS1_in_tr",28317608,"2274","corridor_right","150","-25276549062402680","-19113135736247044"
0,"27_L-WL0_R-NS0_tr",28317608,"3071","corridor_right","1.5e+16","-23050555173662276","-16220715564518088"
0,"09_L-ES0_R-EL1_tr",28317608,"2570","corridor_right","1.5e+16","-928944554635629","-11816431421823196"
1,"32_L-WS0_R-NL0",28317608,"4374","corridor_left","-150","-2110102487000364","-36754457721951752"
2,"34_L-WS0_R-NM0",28317608,"5466","corridor_left","-150","-2280741283678453","-2968458999652254"
3,"07_L-EM0_R-ES0",28317608,"4860","corridor_right","150","-23100798957622156","-4219500124652353"
4,"43_L-EM1_R-ES0",28317608,"4674","corridor_left","-1.5e+16","-13971460927018364","-15586288863263008"
5,"40_L-EM0_R-ES1",28317608,"5490","corridor_right","1.5e+16","-2414794958295667","-17779843831272416"
6,"26_L-WL0_R-NM0",28317608,"4708","corridor_left","-1.5e+16","-5626626614222616","-7749950316362412"
7,"25_L-WM0_R-NM0",28317608,"5316","corridor_left","-150","-18222831619086452","-24371009483554960"
8,"63_L-WM1_R-NS0",28317608,"5930","corridor_left","-150","-14761402631737876","-7200873202041549"
9,"19_L-NM0_R-WL0",28317608,"4853","corridor_left","-1.5e+16","-16519310826183896","-14064794929794886"
10,"14_L-WS1_R-NM0",28317608,"6350","corridor_left","-150","-26344567233472592","-14324175305675556"
11,"58_L-WM0_R-NL1",28317608,"5082","corridor_right","1.5e+16","-10440765945210202","-8078967536492172"
12,"44_L-ES0_R-EM1",28317608,"5608","corridor_right","1.5e+16","-13402367407303146","-2174432183566141"
13,"46_L-NL0_R-WM1",28317608,"5650","corridor_right","1.5e+16","-13348431816783414","-9353797143817228"
14,"02_L-EL0_R-ES0",28317608,"5463","corridor_right","1.5e+16","-26342289153223408","-2672389407372134"
15,"20_L-NM0_R-WS0",28317608,"6130","corridor_right","150","-287509368056087","-1736749771764344"
16,"13_L-WS0_R-NM1",28317608,"5169","corridor_right","1.5e+16","-11557997749432772","-13120005455316914"
17,"59_L-WM0_R-NM1",28317608,"6388","corridor_right","1.5e+16","-13120148850104516","-13985132658003806"
18,"62_L-WM1_R-NM0",28317608,"5489","corridor_left","-1.5e+16","-1678839992830566","-75540739621471392"
19,"10_L-ES0_R-EM0",28317608,"6332","corridor_left","-1.5e+16","-26173025728954036","-27968006906232688"
20,"11_L-ES1_R-EL0",28317608,"5661","corridor_left","-1.5e+16","-214245654060576","-1492600629827777"
0,"L-NL0_R-WS1_in_tr",28535485,"null","null","null","null","null"
0,"27_L-WL0_R-NS0_tr",28535485,"4505","corridor_left","-150","-11,188612410418749","-0,20845363046522714"
0,"09_L-ES0_R-EL1_tr",28535485,"3699","corridor_left","-150,00000000000003","-13,950026507671083","-11,340808127958113"
1,"57_L-WL1_R-NM0",28535485,"3107","corridor_left","-150","-5,654365997745359","-7,204870680885467"
2,"39_L-EE0_R-EE1",28535485,"1669","corridor_left","-150,00000000000006","-5,94763886315112","-14,424970261887538"
3,"60_L-WM0_R-NS1",28535485,"4379","corridor_left","-149,99999999999997","-1,4284351884569304","-11,199557554653161"
4,"38_L-EM0_R-EL1",28535485,"4400","corridor_left","-150,00000000000003","0,5333172408812175","-17,992091482975113"
5,"16_L-NL0_R-WS0",28535485,"4997","corridor_right","150","-10,171730123978556","-24,530545479437187"
6,"40_L-EM0_R-ES1",28535485,"2863","corridor_right","150,00000000000003","-6,385487492707057","-20,91173351447948"
7,"46_L-NL0_R-WM1",28535485,"4630","corridor_right","150","-9,751549650199046","12,94456236733415"
8,"37_L-EL1_R-EM0",28535485,"4598","corridor_left","-150,00000000000003","-5,784322788219107","-9,975564284954103"
9,"05_L-EM0_R-EL0",28535485,"5181","corridor_left","-150,00000000000003","-2,8498717334427823","-10,69091554012654"
10,"55_L-NS1_R-WM0",28535485,"3549","corridor_right","150","2,48828960809049","17,397372052180998"
11,"21_L-NS0_R-WL0",28535485,"4463","corridor_right","150","2,4695058294606227","2,7497946021018462"
12,"28_L-WL0_R-NS1",28535485,"5281","corridor_left","-150","1,7750104070748094","-1,6089356237497405"
13,"31_L-WM0_R-NS0",28535485,"5525","corridor_left","-150","-5,233670873748153","-1,365488929391189"
14,"54_L-NS0_R-WM1",28535485,"4069","corridor_right","150","1,7755513256428728","-3,5519433006647922"
15,"06_L-EM0_R-EM0",28535485,"3129","corridor_right","150,00000000000003","1,4232774441564544","-7,4531179350433945"
16,"47_L-NL1_R-WM0",28535485,"3900","corridor_right","150","0,22466116229139743","3,079296822775034"
17,"23_L-NS0_R-WM0",28535485,"4899","corridor_right","150,00000000000003","1,615897401197813","5,490705864593742"
18,"15_L-NL0_R-WM0",28535485,"5012","corridor_right","150","-3,0276673699654566","16,287968630893822"
19,"02_L-EL0_R-ES0",28535485,"3697","corridor_right","150","-1,6001085106486244","-13,007227007038267"
20,"11_L-ES1_R-EL0",28535485,"4751","corridor_left","-150,00000000000003","-1,6137188672606868","-15,319322087770217"
0,"L-NL0_R-WS1_in_tr",28840513,"null","null","null","null","null"
0,"27_L-WL0_R-NS0_tr",28840513,"1044","corridor_right","150,00000000000003","-30,160600430094362","-11,515441111126293"
0,"09_L-ES0_R-EL1_tr",28840513,"1723","corridor_right","150,00000000000003","-12,89157186203964","-4,262481906978152"
1,"07_L-EM0_R-ES0",28840513,"3736","corridor_left","-150,00000000000003","-13,955654279460816","-6,885451881885928"
2,"35_L-WS1_R-NL0",28840513,"3839","corridor_left","-150,00000000000003","-25,78392571982283","-3,0272572482059577"
3,"40_L-EM0_R-ES1",28840513,"3118","corridor_right","150,00000000000003","-25,895621717353393","-21,759795214630756"
4,"61_L-WM1_R-NL0",28840513,"2328","corridor_left","-150","-17,072583908380604","-9,149203004448438"
5,"08_L-ES0_R-EL0",28840513,"2607","corridor_left","-150,00000000000003","-24,205336216237043","-26,224940663901606"
6,"21_L-NS0_R-WL0",28840513,"2608","corridor_right","150","-13,727909380828216","4,727495718658069"
7,"05_L-EM0_R-EL0",28840513,"356","corridor_left","-150","-19,71380511818192","-9,381204180449885"
